season,week,game_id,gameday,home_team,away_team,book_key,book_title,region,home_point,home_price,away_point,away_price,home_spread_normalized,home_implied_prob_devigged,away_implied_prob_devigged,nflverse_spread_line,deviation_pts,fetched_at,source_week_snapshot
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,betus,BetUS,us,-5.5,-110,5.5,-110,5.5,0.5,0.5,4.5,1.0,2026-09-17T11:58:04,market_spreads_week2_2026.csv
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,bovada,Bovada,us,-5.5,-110,5.5,-110,5.5,0.5,0.5,4.5,1.0,2026-09-17T11:58:04,market_spreads_week2_2026.csv
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,draftkings,DraftKings,us,-5.5,-105,5.5,-115,5.5,0.4891657638136511,0.5108342361863489,4.5,1.0,2026-09-17T11:58:04,market_spreads_week2_2026.csv
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,fanduel,FanDuel,us,-5.5,-112,5.5,-108,5.5,0.5043297540699688,0.4956702459300312,4.5,1.0,2026-09-17T11:58:04,market_spreads_week2_2026.csv
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,lowvig,LowVig.ag,us,-5.5,-105,5.5,-105,5.5,0.5,0.5,4.5,1.0,2026-09-17T11:58:04,market_spreads_week2_2026.csv
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,mybookieag,MyBookie.ag,us,-5.5,-110,5.5,-110,5.5,0.5,0.5,4.5,1.0,2026-09-17T11:58:04,market_spreads_week2_2026.csv
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,playnow_ca,PlayNow (CA),ca,-4.0,-137,4.0,-105,4.0,0.5302057768548235,0.4697942231451765,4.5,-0.5,2026-09-17T11:58:04,market_spreads_week2_2026.csv
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,pointsbetca,PointsBet (CA - ON),ca,-5.5,-110,5.5,-110,5.5,0.5,0.5,4.5,1.0,2026-09-17T11:58:04,market_spreads_week2_2026.csv
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,proline_ca_on,PROLINE (CA - ON),ca,-5.0,-125,5.0,-122,5.0,0.5027173913043479,0.4972826086956521,4.5,0.5,2026-09-17T11:58:04,market_spreads_week2_2026.csv
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,-5.5,-110,5.5,-108,5.5,0.5021949078138718,0.4978050921861282,4.5,1.0,2026-09-17T11:58:04,market_spreads_week2_2026.csv
2026,2,2026_02_GB_NYJ,2026-09-20,NYJ,GB,betano_ca_on,Betano (CA - ON),ca,3.5,-118,-3.5,-111,-3.5,0.5071288903372982,0.4928711096627017,-3.5,0.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_GB_NYJ,2026-09-20,NYJ,GB,betmgm,BetMGM,us,3.5,-118,-3.5,-102,-3.5,0.5173641257162701,0.4826358742837299,-3.5,0.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_GB_NYJ,2026-09-20,NYJ,GB,betmgm_ca_on,BetMGM (CA - ON),ca,3.5,-118,-3.5,-102,-3.5,0.5173641257162701,0.4826358742837299,-3.5,0.0,2026-09-20T11:24:00,market_spreads_week2_2026.csv
2026,2,2026_02_GB_NYJ,2026-09-20,NYJ,GB,betonlineag,BetOnline.ag,us,3.0,-105,-3.0,-115,-3.0,0.4891657638136511,0.5108342361863489,-3.5,0.5,2026-09-20T11:24:00,market_spreads_week2_2026.csv
